Date,HomeTeam,AwayTeam,Target,home_avg_goals_scored,home_avg_goals_conceded,home_avg_shots,home_avg_shots_target,home_avg_corners,home_win_rate,home_form,away_avg_goals_scored,away_avg_goals_conceded,away_avg_shots,away_avg_shots_target,away_avg_corners,away_win_rate,away_form,form_difference,goal_difference,home_shot_efficiency,away_shot_efficiency,home_advantage,Target_encoded
2023-04-16,Genk,Anderlecht,H,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.20000000000000018,-0.6,0.3333333333333333,0.3283582089552239,0.0,0
2023-04-16,Mechelen,Gent,D,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.0,-0.3999999999999999,0.3611111111111111,0.3230769230769231,0.0,1
2023-04-16,Antwerp,Kortrijk,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-0.5999999999999999,0.8,0.4,0.31818181818181823,-0.2,0
2023-04-16,St. Gilloise,Seraing,H,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.0,1.0,10.0,4.0,6.0,0.0,1.0,0.6000000000000001,0.3999999999999999,0.2804878048780488,0.36363636363636365,0.4,0
2023-04-23,St Truiden,Antwerp,A,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.6,1.2,15.0,6.4,7.8,0.2,0.8,-0.20000000000000007,-2.0,0.33333333333333337,0.4,-0.2,2
2023-04-23,Anderlecht,Mechelen,A,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.8000000000000003,0.7999999999999999,0.3283582089552239,0.3611111111111111,0.19999999999999996,2
2023-04-23,Charleroi,Genk,D,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.19999999999999996,2.220446049250313e-16,0.275,0.3333333333333333,0.0,1
2023-04-23,Club Brugge,Eupen,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.2000000000000002,1.2,0.372093023255814,0.25,0.39999999999999997,0
2023-04-23,Kortrijk,St. Gilloise,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-0.20000000000000018,-0.7999999999999998,0.31818181818181823,0.2804878048780488,0.0,2
2023-04-23,Oud-Heverlee Leuven,Standard,H,1.6,0.8,11.8,5.0,5.8,0.4,1.8,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.40000000000000013,1.0,0.390625,0.16666666666666666,0.0,0
2023-07-28,St. Gilloise,Anderlecht,H,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.6000000000000001,-0.4,0.2804878048780488,0.3283582089552239,-0.19999999999999996,0
2023-07-29,Eupen,Westerlo,D,0.8,1.4,10.2,2.8,3.4,0.2,0.6,2.0,2.2,15.4,5.8,4.4,0.4,1.4,-0.7999999999999999,-0.3999999999999997,0.25,0.3536585365853659,-0.2,1
2023-07-29,Charleroi,Oud-Heverlee Leuven,D,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.6,0.8,11.8,5.0,5.8,0.4,1.8,0.0,-0.5999999999999999,0.275,0.390625,0.19999999999999996,1
2023-07-29,RWD Molenbeek,Genk,A,1.6,1.8,14.4,6.0,5.6,0.4,1.2,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.8,-0.3999999999999999,0.38961038961038963,0.3333333333333333,-0.19999999999999996,2
2023-07-30,Antwerp,Cercle Brugge,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.0,1.2000000000000002,0.4,0.30952380952380953,0.0,0
2023-07-30,Gent,Kortrijk,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.0,0.7999999999999998,0.3230769230769231,0.31818181818181823,0.0,0
2023-07-30,Club Brugge,Mechelen,D,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.40000000000000013,0.6000000000000001,0.372093023255814,0.3611111111111111,0.19999999999999996,1
2023-07-30,St Truiden,Standard,H,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.4,0.6,9.8,1.8,2.8,0.4,1.4,-0.7999999999999999,-1.4,0.33333333333333337,0.16666666666666666,-0.4,0
2023-08-04,Standard,St. Gilloise,A,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-0.20000000000000018,-0.5999999999999999,0.16666666666666666,0.2804878048780488,0.0,2
2023-08-05,Genk,Eupen,A,1.8,1.6,15.8,5.6,5.6,0.6,2.0,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.4,0.7999999999999998,0.3333333333333333,0.25,0.39999999999999997,2
2023-08-05,Cercle Brugge,Charleroi,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-1.0,-1.0000000000000002,0.30952380952380953,0.275,-0.39999999999999997,0
2023-08-05,Oud-Heverlee Leuven,RWD Molenbeek,A,1.6,0.8,11.8,5.0,5.8,0.4,1.8,1.6,1.8,14.4,6.0,5.6,0.4,1.2,0.6000000000000001,1.0,0.390625,0.38961038961038963,0.0,2
2023-08-06,Anderlecht,Antwerp,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.4000000000000001,0.3999999999999998,0.3283582089552239,0.4,0.39999999999999997,0
2023-08-06,Mechelen,Gent,A,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.0,-0.3999999999999999,0.3611111111111111,0.3230769230769231,0.0,2
2023-08-06,Westerlo,Club Brugge,A,2.0,2.2,15.4,5.8,4.4,0.4,1.4,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-0.40000000000000013,-0.8000000000000003,0.3536585365853659,0.372093023255814,-0.19999999999999996,2
2023-08-06,Kortrijk,St Truiden,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.7999999999999999,1.2,0.31818181818181823,0.33333333333333337,0.4,2
2023-08-11,Antwerp,Kortrijk,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-0.5999999999999999,0.8,0.4,0.31818181818181823,-0.2,0
2023-08-12,RWD Molenbeek,Mechelen,H,1.6,1.8,14.4,6.0,5.6,0.4,1.2,1.8,1.8,13.4,5.2,4.4,0.4,1.4,-0.19999999999999996,-0.19999999999999996,0.38961038961038963,0.3611111111111111,0.0,0
2023-08-12,St. Gilloise,Oud-Heverlee Leuven,H,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.6,0.8,11.8,5.0,5.8,0.4,1.8,-0.19999999999999996,-0.40000000000000013,0.2804878048780488,0.390625,0.0,0
2023-08-13,St Truiden,Anderlecht,A,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-1.6,-2.4,0.33333333333333337,0.3283582089552239,-0.6,2
2023-08-13,Cercle Brugge,Genk,A,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-1.2,-1.0,0.30952380952380953,0.3333333333333333,-0.39999999999999997,2
2023-08-13,Eupen,Club Brugge,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-1.2000000000000002,-1.2,0.25,0.372093023255814,-0.39999999999999997,2
2023-08-13,Charleroi,Standard,D,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.40000000000000013,0.40000000000000013,0.275,0.16666666666666666,0.19999999999999996,1
2023-08-13,Westerlo,Gent,A,2.0,2.2,15.4,5.8,4.4,0.4,1.4,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.0,-0.6000000000000001,0.3536585365853659,0.3230769230769231,0.0,2
2023-08-18,Oud-Heverlee Leuven,Antwerp,D,1.6,0.8,11.8,5.0,5.8,0.4,1.8,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.0,0.3999999999999999,0.390625,0.4,0.2,1
2023-08-19,Standard,Cercle Brugge,A,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.5999999999999999,0.6000000000000001,0.16666666666666666,0.30952380952380953,0.2,2
2023-08-19,Mechelen,St. Gilloise,H,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-0.20000000000000018,-0.3999999999999999,0.3611111111111111,0.2804878048780488,0.0,0
2023-08-20,Anderlecht,Westerlo,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,2.0,2.2,15.4,5.8,4.4,0.4,1.4,0.8000000000000003,1.0,0.3283582089552239,0.3536585365853659,0.19999999999999996,0
2023-08-20,Genk,Charleroi,D,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.19999999999999996,-2.220446049250313e-16,0.3333333333333333,0.275,0.0,1
2023-08-20,Gent,St Truiden,D,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.7999999999999999,1.9999999999999998,0.3230769230769231,0.33333333333333337,0.4,1
2023-08-20,Club Brugge,RWD Molenbeek,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.6,1.8,14.4,6.0,5.6,0.4,1.2,0.6000000000000001,0.8,0.372093023255814,0.38961038961038963,0.19999999999999996,0
2023-08-20,Kortrijk,Eupen,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.7999999999999999,0.19999999999999996,0.31818181818181823,0.25,0.2,2
2023-08-26,Westerlo,Mechelen,A,2.0,2.2,15.4,5.8,4.4,0.4,1.4,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.0,-0.20000000000000018,0.3536585365853659,0.3611111111111111,0.0,2
2023-08-26,Eupen,Oud-Heverlee Leuven,H,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.6,0.8,11.8,5.0,5.8,0.4,1.8,-1.2000000000000002,-1.4,0.25,0.390625,-0.2,0
2023-08-26,Kortrijk,Standard,D,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.0,-0.19999999999999996,0.31818181818181823,0.16666666666666666,0.0,1
2023-08-27,St Truiden,Cercle Brugge,A,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.2,2.0,15.8,5.2,7.6,0.2,0.8,-0.20000000000000007,-0.7999999999999998,0.33333333333333337,0.30952380952380953,-0.2,2
2023-08-27,Anderlecht,Charleroi,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.40000000000000013,0.5999999999999998,0.3283582089552239,0.275,0.0,0
2023-09-01,Oud-Heverlee Leuven,Kortrijk,H,1.6,0.8,11.8,5.0,5.8,0.4,1.8,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.40000000000000013,1.2,0.390625,0.31818181818181823,0.0,0
2023-09-02,Cercle Brugge,Westerlo,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,2.0,2.2,15.4,5.8,4.4,0.4,1.4,-0.5999999999999999,-0.5999999999999999,0.30952380952380953,0.3536585365853659,-0.2,0
2023-09-02,Mechelen,Eupen,H,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.7999999999999999,0.5999999999999999,0.3611111111111111,0.25,0.2,0
2023-09-02,Standard,RWD Molenbeek,D,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.6,1.8,14.4,6.0,5.6,0.4,1.2,0.19999999999999996,0.0,0.16666666666666666,0.38961038961038963,0.0,1
2023-09-03,Gent,Club Brugge,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-0.40000000000000013,-0.20000000000000018,0.3230769230769231,0.372093023255814,-0.19999999999999996,0
2023-09-03,St. Gilloise,Antwerp,D,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.8,-2.220446049250313e-16,0.2804878048780488,0.4,0.2,1
2023-09-03,Genk,Anderlecht,D,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.20000000000000018,-0.6,0.3333333333333333,0.3283582089552239,0.0,1
2023-09-03,Charleroi,St Truiden,D,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.2000000000000002,1.8,0.275,0.33333333333333337,0.6,1
2023-09-15,Westerlo,Antwerp,A,2.0,2.2,15.4,5.8,4.4,0.4,1.4,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.5999999999999999,-0.6000000000000003,0.3536585365853659,0.4,0.2,2
2023-09-16,RWD Molenbeek,Cercle Brugge,H,1.6,1.8,14.4,6.0,5.6,0.4,1.2,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.3999999999999999,0.6000000000000001,0.38961038961038963,0.30952380952380953,0.2,0
2023-09-16,St. Gilloise,Genk,A,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.3999999999999999,0.19999999999999996,0.2804878048780488,0.3333333333333333,-0.19999999999999996,2
2023-09-16,Club Brugge,Charleroi,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.0,0.3999999999999999,0.372093023255814,0.275,0.0,0
2023-09-17,Eupen,Standard,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.4,0.6,9.8,1.8,2.8,0.4,1.4,-0.7999999999999999,-0.3999999999999999,0.25,0.16666666666666666,-0.2,2
2023-09-17,Kortrijk,Anderlecht,D,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.8000000000000003,-1.1999999999999997,0.31818181818181823,0.3283582089552239,-0.19999999999999996,1
2023-09-17,Oud-Heverlee Leuven,Gent,D,1.6,0.8,11.8,5.0,5.8,0.4,1.8,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.40000000000000013,0.40000000000000013,0.390625,0.3230769230769231,0.0,1
2023-09-17,St Truiden,Mechelen,H,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.8,1.8,13.4,5.2,4.4,0.4,1.4,-0.7999999999999999,-1.5999999999999999,0.33333333333333337,0.3611111111111111,-0.4,0
2023-09-22,Standard,Westerlo,D,0.4,0.6,9.8,1.8,2.8,0.4,1.4,2.0,2.2,15.4,5.8,4.4,0.4,1.4,0.0,2.220446049250313e-16,0.16666666666666666,0.3536585365853659,0.0,1
2023-09-23,Charleroi,Kortrijk,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.40000000000000013,0.6000000000000001,0.275,0.31818181818181823,0.19999999999999996,0
2023-09-23,Mechelen,Oud-Heverlee Leuven,A,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.6,0.8,11.8,5.0,5.8,0.4,1.8,-0.40000000000000013,-0.8,0.3611111111111111,0.390625,0.0,2
2023-09-23,Antwerp,RWD Molenbeek,D,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.6,1.8,14.4,6.0,5.6,0.4,1.2,-0.3999999999999999,0.6000000000000001,0.4,0.38961038961038963,-0.2,1
2023-09-24,Genk,St Truiden,D,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.4,1.7999999999999998,0.3333333333333333,0.33333333333333337,0.6,1
2023-09-24,Cercle Brugge,St. Gilloise,A,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-0.8,-1.2,0.30952380952380953,0.2804878048780488,-0.2,2
2023-09-24,Anderlecht,Club Brugge,D,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.6,1.0,16.2,6.4,5.2,0.6,1.8,0.40000000000000013,0.19999999999999984,0.3283582089552239,0.372093023255814,0.0,1
2023-09-24,Gent,Eupen,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.7999999999999999,0.9999999999999998,0.3230769230769231,0.25,0.2,0
2023-09-27,Antwerp,Gent,D,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.4,1.0,12.0,4.2,4.2,0.4,1.4,-0.5999999999999999,2.220446049250313e-16,0.4,0.3230769230769231,-0.2,1
2023-09-28,RWD Molenbeek,St. Gilloise,A,1.6,1.8,14.4,6.0,5.6,0.4,1.2,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-0.40000000000000013,-0.5999999999999999,0.38961038961038963,0.2804878048780488,0.0,2
2023-09-28,Club Brugge,Genk,D,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.19999999999999996,0.40000000000000013,0.372093023255814,0.3333333333333333,0.0,1
2023-09-29,Kortrijk,Cercle Brugge,H,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.5999999999999999,0.40000000000000013,0.31818181818181823,0.30952380952380953,0.2,0
2023-09-30,Eupen,Anderlecht,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-1.6,-1.4,0.25,0.3283582089552239,-0.39999999999999997,2
2023-09-30,Oud-Heverlee Leuven,Standard,A,1.6,0.8,11.8,5.0,5.8,0.4,1.8,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.40000000000000013,1.0,0.390625,0.16666666666666666,0.0,2
2023-09-30,Mechelen,Antwerp,D,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.5999999999999999,-0.40000000000000013,0.3611111111111111,0.4,0.2,1
2023-10-01,St. Gilloise,Charleroi,H,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-0.19999999999999996,0.19999999999999973,0.2804878048780488,0.275,-0.19999999999999996,0
2023-10-01,Genk,Westerlo,D,1.8,1.6,15.8,5.6,5.6,0.6,2.0,2.0,2.2,15.4,5.8,4.4,0.4,1.4,0.6000000000000001,0.40000000000000013,0.3333333333333333,0.3536585365853659,0.19999999999999996,1
2023-10-01,Club Brugge,St Truiden,D,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.2000000000000002,2.2,0.372093023255814,0.33333333333333337,0.6,1
2023-10-01,RWD Molenbeek,Gent,D,1.6,1.8,14.4,6.0,5.6,0.4,1.2,1.4,1.0,12.0,4.2,4.2,0.4,1.4,-0.19999999999999996,-0.5999999999999999,0.38961038961038963,0.3230769230769231,0.0,1
2023-10-06,Charleroi,RWD Molenbeek,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.6,1.8,14.4,6.0,5.6,0.4,1.2,0.6000000000000001,0.40000000000000013,0.275,0.38961038961038963,0.19999999999999996,0
2023-10-07,Cercle Brugge,Oud-Heverlee Leuven,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.6,0.8,11.8,5.0,5.8,0.4,1.8,-1.0,-1.6,0.30952380952380953,0.390625,-0.2,0
2023-10-07,Westerlo,Kortrijk,H,2.0,2.2,15.4,5.8,4.4,0.4,1.4,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.0,0.19999999999999973,0.3536585365853659,0.31818181818181823,0.0,0
2023-10-07,Anderlecht,Mechelen,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.8000000000000003,0.7999999999999999,0.3283582089552239,0.3611111111111111,0.19999999999999996,0
2023-10-08,Standard,Club Brugge,H,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-0.40000000000000013,-0.8,0.16666666666666666,0.372093023255814,-0.19999999999999996,0
2023-10-08,Antwerp,Eupen,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.20000000000000007,1.0,0.4,0.25,0.0,0
2023-10-08,Gent,Genk,D,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.6000000000000001,0.19999999999999996,0.3230769230769231,0.3333333333333333,-0.19999999999999996,1
2023-10-08,St Truiden,St. Gilloise,A,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-1.0,-1.9999999999999998,0.33333333333333337,0.2804878048780488,-0.4,2
2023-10-20,St. Gilloise,Eupen,H,1.4,1.0,15.4,4.6,6.2,0.4,1.6,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.0,0.9999999999999998,0.2804878048780488,0.25,0.2,0
2023-10-21,Kortrijk,Club Brugge,H,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-0.40000000000000013,-1.0,0.31818181818181823,0.372093023255814,-0.19999999999999996,0
2023-10-21,RWD Molenbeek,Westerlo,D,1.6,1.8,14.4,6.0,5.6,0.4,1.2,2.0,2.2,15.4,5.8,4.4,0.4,1.4,-0.19999999999999996,2.220446049250313e-16,0.38961038961038963,0.3536585365853659,0.0,1
2023-10-21,Charleroi,Antwerp,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.0,-0.19999999999999996,0.275,0.4,0.39999999999999997,0
2023-10-22,Genk,Mechelen,H,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.6000000000000001,0.19999999999999996,0.3333333333333333,0.3611111111111111,0.19999999999999996,0
2023-10-22,Cercle Brugge,Gent,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.4,1.0,12.0,4.2,4.2,0.4,1.4,-0.5999999999999999,-1.2,0.30952380952380953,0.3230769230769231,-0.2,0
2023-10-22,Standard,Anderlecht,H,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.8000000000000003,-0.9999999999999999,0.16666666666666666,0.3283582089552239,-0.19999999999999996,0
2023-10-22,Oud-Heverlee Leuven,St Truiden,H,1.6,0.8,11.8,5.0,5.8,0.4,1.8,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.2000000000000002,2.4,0.390625,0.33333333333333337,0.4,0
2023-10-27,St Truiden,RWD Molenbeek,H,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.6,1.8,14.4,6.0,5.6,0.4,1.2,-0.6,-1.4,0.33333333333333337,0.38961038961038963,-0.4,0
2023-10-28,Mechelen,Cercle Brugge,A,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.5999999999999999,0.8,0.3611111111111111,0.30952380952380953,0.2,2
2023-10-28,Eupen,Charleroi,H,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-1.2000000000000002,-0.8,0.25,0.275,-0.39999999999999997,0
2023-10-28,Anderlecht,Oud-Heverlee Leuven,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.6,0.8,11.8,5.0,5.8,0.4,1.8,0.40000000000000013,-1.1102230246251565e-16,0.3283582089552239,0.390625,0.19999999999999996,0
2023-10-29,Club Brugge,Antwerp,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.0,0.19999999999999996,0.372093023255814,0.4,0.39999999999999997,0
2023-10-29,Westerlo,St. Gilloise,A,2.0,2.2,15.4,5.8,4.4,0.4,1.4,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-0.20000000000000018,-0.6000000000000001,0.3536585365853659,0.2804878048780488,0.0,2
2023-10-29,Gent,Standard,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.0,0.5999999999999999,0.3230769230769231,0.16666666666666666,0.0,0
2023-10-29,Kortrijk,Genk,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.6000000000000001,-0.5999999999999999,0.31818181818181823,0.3333333333333333,-0.19999999999999996,2
2023-11-03,St Truiden,Eupen,D,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.0,-1.0,0.33333333333333337,0.25,-0.2,1
2023-11-04,RWD Molenbeek,Kortrijk,D,1.6,1.8,14.4,6.0,5.6,0.4,1.2,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-0.19999999999999996,0.19999999999999996,0.38961038961038963,0.31818181818181823,0.0,1
2023-11-04,Oud-Heverlee Leuven,Westerlo,A,1.6,0.8,11.8,5.0,5.8,0.4,1.8,2.0,2.2,15.4,5.8,4.4,0.4,1.4,0.40000000000000013,1.0000000000000002,0.390625,0.3536585365853659,0.0,2
2023-11-04,Antwerp,Genk,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-1.2,0.20000000000000018,0.4,0.3333333333333333,-0.39999999999999997,0
2023-11-05,Cercle Brugge,Anderlecht,A,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-1.4000000000000001,-1.6,0.30952380952380953,0.3283582089552239,-0.39999999999999997,2
2023-11-05,Standard,Mechelen,D,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.0,-0.19999999999999996,0.16666666666666666,0.3611111111111111,0.0,1
2023-11-05,St. Gilloise,Club Brugge,H,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-0.19999999999999996,-0.20000000000000018,0.2804878048780488,0.372093023255814,-0.19999999999999996,0
2023-11-05,Charleroi,Gent,A,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.40000000000000013,-0.19999999999999973,0.275,0.3230769230769231,0.19999999999999996,2
2023-11-10,Westerlo,St Truiden,D,2.0,2.2,15.4,5.8,4.4,0.4,1.4,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.7999999999999999,1.3999999999999997,0.3536585365853659,0.33333333333333337,0.4,1
2023-11-11,Antwerp,Standard,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.4,0.6,9.8,1.8,2.8,0.4,1.4,-0.5999999999999999,0.6000000000000001,0.4,0.16666666666666666,-0.2,0
