Date,HomeTeam,AwayTeam,Target,home_avg_goals_scored,home_avg_goals_conceded,home_avg_shots,home_avg_shots_target,home_avg_corners,home_win_rate,home_form,away_avg_goals_scored,away_avg_goals_conceded,away_avg_shots,away_avg_shots_target,away_avg_corners,away_win_rate,away_form,form_difference,goal_difference,home_shot_efficiency,away_shot_efficiency,home_advantage,Target_encoded
2023-04-01,Seraing,Gent,A,0.6,2.0,6.6,1.2,3.4,0.0,0.2,0.8,3.4,10.2,3.2,4.8,0.0,0.0,0.2,1.1999999999999997,0.15789473684210525,0.28571428571428575,0.0,2
2023-04-01,Westerlo,Charleroi,A,2.2,2.2,14.2,5.0,7.4,0.4,1.4,2.0,1.4,14.2,5.4,4.8,0.6,2.2,-0.8000000000000003,-0.6000000000000001,0.32894736842105265,0.3552631578947369,-0.19999999999999996,2
2023-04-02,Genk,Oud-Heverlee Leuven,H,1.4,1.4,11.6,5.2,3.6,0.4,1.2,0.8,2.6,10.0,2.6,6.0,0.0,0.2,1.0,1.8,0.41269841269841273,0.23636363636363636,0.4,0
2023-04-02,Eupen,Anderlecht,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,2.0,1.8,14.4,5.2,4.4,0.4,1.2,-0.6,-0.7999999999999998,0.25,0.33766233766233766,-0.2,2
2023-04-02,Mechelen,Club Brugge,A,1.2,1.0,13.2,3.4,6.8,0.2,1.4,2.4,0.8,18.6,6.8,6.4,0.8,2.6,-1.2000000000000002,-1.4,0.23943661971830987,0.346938775510204,-0.6000000000000001,2
2023-04-02,St. Gilloise,St Truiden,H,2.0,0.4,13.6,5.6,4.4,0.8,2.6,2.2,1.6,13.0,5.2,5.0,0.6,2.0,0.6000000000000001,1.0,0.3835616438356164,0.37142857142857144,0.20000000000000007,0
2023-04-08,Kortrijk,Eupen,D,2.0,1.2,11.6,4.2,4.8,0.6,2.0,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.4,1.4,0.33333333333333337,0.25,0.39999999999999997,1
2023-04-08,Oud-Heverlee Leuven,Mechelen,H,0.8,2.6,10.0,2.6,6.0,0.0,0.2,1.2,1.0,13.2,3.4,6.8,0.2,1.4,-1.2,-2.0,0.23636363636363636,0.23943661971830987,-0.2,0
2023-04-08,Charleroi,Waregem,H,2.0,1.4,14.2,5.4,4.8,0.6,2.2,1.4,3.0,12.0,4.2,5.8,0.0,0.4,1.8000000000000003,2.2,0.3552631578947369,0.3230769230769231,0.6,0
2023-04-09,Anderlecht,Westerlo,D,2.0,1.8,14.4,5.2,4.4,0.4,1.2,2.2,2.2,14.2,5.0,7.4,0.4,1.4,-0.19999999999999996,0.19999999999999996,0.33766233766233766,0.32894736842105265,0.0,1
2023-04-09,Antwerp,Cercle Brugge,H,1.2,1.8,10.2,4.0,3.8,0.2,1.0,1.2,2.0,13.8,4.4,5.2,0.2,0.8,0.19999999999999996,0.19999999999999996,0.35714285714285715,0.2972972972972973,0.0,0
2023-04-09,Standard,Genk,H,0.4,0.2,8.6,2.6,3.6,0.2,1.2,1.4,1.4,11.6,5.2,3.6,0.4,1.2,0.0,0.2,0.27083333333333337,0.41269841269841273,-0.2,0
2023-04-09,St Truiden,Oostende,H,2.2,1.6,13.0,5.2,5.0,0.6,2.0,1.8,2.4,15.2,7.0,3.8,0.2,0.8,1.2,1.2,0.37142857142857144,0.4320987654320988,0.39999999999999997,0
2023-04-14,Standard,Charleroi,H,0.4,0.2,8.6,2.6,3.6,0.2,1.2,2.0,1.4,14.2,5.4,4.8,0.6,2.2,-1.0000000000000002,-0.4000000000000001,0.27083333333333337,0.3552631578947369,-0.39999999999999997,0
2023-04-15,Eupen,Waregem,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.4,2.8,11.2,4.4,5.8,0.0,0.4,0.19999999999999996,0.8,0.25,0.3606557377049181,0.2,2
2023-04-15,Cercle Brugge,St Truiden,H,1.2,2.0,13.8,4.4,5.2,0.2,0.8,2.2,1.6,13.0,5.2,5.0,0.6,2.0,-1.2,-1.4000000000000001,0.2972972972972973,0.37142857142857144,-0.39999999999999997,0
2023-04-15,Oostende,Oud-Heverlee Leuven,A,1.8,2.8,15.0,7.0,3.4,0.2,0.8,0.8,2.6,10.0,2.6,6.0,0.0,0.2,0.6000000000000001,0.8000000000000003,0.4375,0.23636363636363636,0.2,2
2023-04-15,Westerlo,Club Brugge,D,2.2,2.2,14.2,5.0,7.4,0.4,1.4,2.4,0.8,18.6,6.8,6.4,0.8,2.6,-1.2000000000000002,-1.5999999999999999,0.32894736842105265,0.346938775510204,-0.4,1
2023-04-16,Genk,Anderlecht,H,1.4,1.4,11.6,5.2,3.6,0.4,1.2,2.0,1.8,14.4,5.2,4.4,0.4,1.2,0.0,-0.19999999999999996,0.41269841269841273,0.33766233766233766,0.0,0
2023-04-16,Mechelen,Gent,D,1.2,1.0,13.2,3.4,6.8,0.2,1.4,0.8,3.4,10.2,3.2,4.8,0.0,0.0,1.4,2.8,0.23943661971830987,0.28571428571428575,0.2,1
2023-04-16,Antwerp,Kortrijk,H,1.2,1.8,10.2,4.0,3.8,0.2,1.0,2.0,1.2,11.6,4.2,4.8,0.6,2.0,-1.0,-1.4000000000000001,0.35714285714285715,0.33333333333333337,-0.39999999999999997,0
2023-04-22,Seraing,Westerlo,D,0.4,2.6,6.8,0.8,2.4,0.0,0.0,2.2,2.2,14.2,5.0,7.4,0.4,1.4,-1.4,-2.2,0.10256410256410257,0.32894736842105265,-0.4,1
2023-04-23,St Truiden,Antwerp,A,2.2,1.6,13.0,5.2,5.0,0.6,2.0,1.2,1.8,10.2,4.0,3.8,0.2,1.0,1.0,1.2000000000000002,0.37142857142857144,0.35714285714285715,0.39999999999999997,2
2023-04-23,Anderlecht,Mechelen,A,2.0,1.8,14.4,5.2,4.4,0.4,1.2,1.2,1.0,13.2,3.4,6.8,0.2,1.4,-0.19999999999999996,0.0,0.33766233766233766,0.23943661971830987,0.2,2
2023-04-23,Charleroi,Genk,D,2.0,1.4,14.2,5.4,4.8,0.6,2.2,1.4,1.4,11.6,5.2,3.6,0.4,1.2,1.0000000000000002,0.6000000000000001,0.3552631578947369,0.41269841269841273,0.19999999999999996,1
2023-04-23,Club Brugge,Eupen,H,2.4,0.8,18.6,6.8,6.4,0.8,2.6,0.8,1.4,10.2,2.8,3.4,0.2,0.6,2.0,2.1999999999999997,0.346938775510204,0.25,0.6000000000000001,0
2023-04-23,Kortrijk,St. Gilloise,A,2.0,1.2,11.6,4.2,4.8,0.6,2.0,2.0,0.4,13.6,5.6,4.4,0.8,2.6,-0.6000000000000001,-0.8,0.33333333333333337,0.3835616438356164,-0.20000000000000007,2
2023-04-23,Oud-Heverlee Leuven,Standard,H,0.8,2.6,10.0,2.6,6.0,0.0,0.2,0.4,0.2,8.6,2.6,3.6,0.2,1.2,-1.0,-2.0,0.23636363636363636,0.27083333333333337,-0.2,0
2023-04-23,Waregem,Cercle Brugge,A,2.0,1.8,12.2,5.4,5.6,0.2,1.0,1.2,2.0,13.8,4.4,5.2,0.2,0.8,0.19999999999999996,1.0,0.4090909090909091,0.2972972972972973,0.0,2
2023-07-28,St. Gilloise,Anderlecht,H,2.0,0.4,13.6,5.6,4.4,0.8,2.6,2.0,1.8,14.4,5.2,4.4,0.4,1.2,1.4000000000000001,1.4000000000000001,0.3835616438356164,0.33766233766233766,0.4,0
2023-07-29,Eupen,Westerlo,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,14.2,5.0,7.4,0.4,1.4,-1.4,0.0,0.0,0.32894736842105265,-0.4,1
2023-07-29,Charleroi,Oud-Heverlee Leuven,D,2.0,1.4,14.2,5.4,4.8,0.6,2.2,0.8,2.6,10.0,2.6,6.0,0.0,0.2,2.0,2.4000000000000004,0.3552631578947369,0.23636363636363636,0.6,1
2023-07-29,RWD Molenbeek,Genk,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,11.6,5.2,3.6,0.4,1.2,-1.2,0.0,0.0,0.41269841269841273,-0.4,2
2023-07-30,Antwerp,Cercle Brugge,H,1.2,1.8,10.2,4.0,3.8,0.2,1.0,1.2,2.0,13.8,4.4,5.2,0.2,0.8,0.19999999999999996,0.19999999999999996,0.35714285714285715,0.2972972972972973,0.0,0
2023-07-30,Club Brugge,Mechelen,D,2.4,0.8,18.6,6.8,6.4,0.8,2.6,1.2,1.0,13.2,3.4,6.8,0.2,1.4,1.2000000000000002,1.4,0.346938775510204,0.23943661971830987,0.6000000000000001,1
2023-07-30,St Truiden,Standard,H,2.2,1.6,13.0,5.2,5.0,0.6,2.0,0.4,0.2,8.6,2.6,3.6,0.2,1.2,0.8,0.4000000000000001,0.37142857142857144,0.27083333333333337,0.39999999999999997,0
2023-08-04,Standard,St. Gilloise,A,0.4,0.2,8.6,2.6,3.6,0.2,1.2,2.0,0.4,13.6,5.6,4.4,0.8,2.6,-1.4000000000000001,-1.4000000000000001,0.27083333333333337,0.3835616438356164,-0.6000000000000001,2
2023-08-05,Genk,Eupen,A,1.4,1.4,11.6,5.2,3.6,0.4,1.2,2.0,2.0,13.0,6.0,1.0,0.0,1.0,0.19999999999999996,0.0,0.41269841269841273,0.42857142857142855,0.4,2
2023-08-05,Cercle Brugge,Charleroi,H,1.2,2.0,13.8,4.4,5.2,0.2,0.8,2.0,1.4,14.2,5.4,4.8,0.6,2.2,-1.4000000000000001,-1.4000000000000001,0.2972972972972973,0.3552631578947369,-0.39999999999999997,0
2023-08-06,Anderlecht,Antwerp,H,2.0,1.8,14.4,5.2,4.4,0.4,1.2,1.2,1.8,10.2,4.0,3.8,0.2,1.0,0.19999999999999996,0.8,0.33766233766233766,0.35714285714285715,0.2,0
2023-08-06,Mechelen,Gent,A,1.2,1.0,13.2,3.4,6.8,0.2,1.4,0.8,3.4,10.2,3.2,4.8,0.0,0.0,1.4,2.8,0.23943661971830987,0.28571428571428575,0.2,2
2023-08-06,Westerlo,Club Brugge,A,2.2,2.2,14.2,5.0,7.4,0.4,1.4,2.4,0.8,18.6,6.8,6.4,0.8,2.6,-1.2000000000000002,-1.5999999999999999,0.32894736842105265,0.346938775510204,-0.4,2
2023-08-06,Kortrijk,St Truiden,A,2.0,1.2,11.6,4.2,4.8,0.6,2.0,2.2,1.6,13.0,5.2,5.0,0.6,2.0,0.0,0.19999999999999996,0.33333333333333337,0.37142857142857144,0.0,2
2023-08-11,Antwerp,Kortrijk,H,1.2,1.8,10.2,4.0,3.8,0.2,1.0,2.0,1.2,11.6,4.2,4.8,0.6,2.0,-1.0,-1.4000000000000001,0.35714285714285715,0.33333333333333337,-0.39999999999999997,0
2023-08-12,RWD Molenbeek,Mechelen,H,1.0,2.5,12.5,4.0,4.0,0.5,1.5,1.2,1.0,13.2,3.4,6.8,0.2,1.4,0.10000000000000009,-1.7,0.2962962962962963,0.23943661971830987,0.3,0
2023-08-13,St Truiden,Anderlecht,A,2.2,1.6,13.0,5.2,5.0,0.6,2.0,2.0,1.8,14.4,5.2,4.4,0.4,1.2,0.8,0.40000000000000013,0.37142857142857144,0.33766233766233766,0.19999999999999996,2
2023-08-13,Cercle Brugge,Genk,A,1.2,2.0,13.8,4.4,5.2,0.2,0.8,1.4,1.4,11.6,5.2,3.6,0.4,1.2,-0.3999999999999999,-0.8,0.2972972972972973,0.41269841269841273,-0.2,2
2023-08-13,Eupen,Club Brugge,A,1.5,1.0,9.0,4.0,1.5,0.5,2.0,2.4,0.8,18.6,6.8,6.4,0.8,2.6,-0.6000000000000001,-1.0999999999999999,0.4,0.346938775510204,-0.30000000000000004,2
2023-08-13,Charleroi,Standard,D,2.0,1.4,14.2,5.4,4.8,0.6,2.2,0.4,0.2,8.6,2.6,3.6,0.2,1.2,1.0000000000000002,0.4000000000000001,0.3552631578947369,0.27083333333333337,0.39999999999999997,1
2023-08-13,Westerlo,Gent,A,2.2,2.2,14.2,5.0,7.4,0.4,1.4,0.8,3.4,10.2,3.2,4.8,0.0,0.0,1.4,2.5999999999999996,0.32894736842105265,0.28571428571428575,0.4,2
2023-08-18,Oud-Heverlee Leuven,Antwerp,D,0.8,2.6,10.0,2.6,6.0,0.0,0.2,1.2,1.8,10.2,4.0,3.8,0.2,1.0,-0.8,-1.2,0.23636363636363636,0.35714285714285715,-0.2,1
2023-08-19,Standard,Cercle Brugge,A,0.4,0.2,8.6,2.6,3.6,0.2,1.2,1.2,2.0,13.8,4.4,5.2,0.2,0.8,0.3999999999999999,1.0,0.27083333333333337,0.2972972972972973,0.0,2
2023-08-19,Mechelen,St. Gilloise,H,1.2,1.0,13.2,3.4,6.8,0.2,1.4,2.0,0.4,13.6,5.6,4.4,0.8,2.6,-1.2000000000000002,-1.4000000000000001,0.23943661971830987,0.3835616438356164,-0.6000000000000001,0
2023-08-20,Anderlecht,Westerlo,H,2.0,1.8,14.4,5.2,4.4,0.4,1.2,2.2,2.2,14.2,5.0,7.4,0.4,1.4,-0.19999999999999996,0.19999999999999996,0.33766233766233766,0.32894736842105265,0.0,0
2023-08-20,Genk,Charleroi,D,1.4,1.4,11.6,5.2,3.6,0.4,1.2,2.0,1.4,14.2,5.4,4.8,0.6,2.2,-1.0000000000000002,-0.6000000000000001,0.41269841269841273,0.3552631578947369,-0.19999999999999996,1
2023-08-20,Gent,St Truiden,D,0.8,3.4,10.2,3.2,4.8,0.0,0.0,2.2,1.6,13.0,5.2,5.0,0.6,2.0,-2.0,-3.1999999999999997,0.28571428571428575,0.37142857142857144,-0.6,1
2023-08-20,Club Brugge,RWD Molenbeek,H,2.4,0.8,18.6,6.8,6.4,0.8,2.6,1.0,1.6666666666666667,14.333333333333334,5.333333333333333,5.0,0.6666666666666666,2.0,0.6000000000000001,2.2666666666666666,0.346938775510204,0.34782608695652173,0.13333333333333341,0
2023-08-20,Kortrijk,Eupen,A,2.0,1.2,11.6,4.2,4.8,0.6,2.0,1.0,2.3333333333333335,9.0,3.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,0.6666666666666667,2.1333333333333337,0.33333333333333337,0.3,0.26666666666666666,2
2023-08-26,Westerlo,Mechelen,A,2.2,2.2,14.2,5.0,7.4,0.4,1.4,1.2,1.0,13.2,3.4,6.8,0.2,1.4,0.0,-0.19999999999999996,0.32894736842105265,0.23943661971830987,0.2,2
2023-08-26,Eupen,Oud-Heverlee Leuven,H,1.5,2.0,10.5,4.25,4.0,0.5,1.75,0.8,2.6,10.0,2.6,6.0,0.0,0.2,1.55,1.3,0.3695652173913043,0.23636363636363636,0.5,0
2023-08-26,Kortrijk,Standard,D,2.0,1.2,11.6,4.2,4.8,0.6,2.0,0.4,0.2,8.6,2.6,3.6,0.2,1.2,0.8,0.6000000000000001,0.33333333333333337,0.27083333333333337,0.39999999999999997,1
2023-08-27,St Truiden,Cercle Brugge,A,2.2,1.6,13.0,5.2,5.0,0.6,2.0,1.2,2.0,13.8,4.4,5.2,0.2,0.8,1.2,1.4000000000000001,0.37142857142857144,0.2972972972972973,0.39999999999999997,2
2023-08-27,Anderlecht,Charleroi,H,2.0,1.8,14.4,5.2,4.4,0.4,1.2,2.0,1.4,14.2,5.4,4.8,0.6,2.2,-1.0000000000000002,-0.40000000000000013,0.33766233766233766,0.3552631578947369,-0.19999999999999996,0
2023-09-01,Oud-Heverlee Leuven,Kortrijk,H,0.8,2.6,10.0,2.6,6.0,0.0,0.2,2.0,1.2,11.6,4.2,4.8,0.6,2.0,-1.8,-2.6,0.23636363636363636,0.33333333333333337,-0.6,0
2023-09-02,Cercle Brugge,Westerlo,H,1.2,2.0,13.8,4.4,5.2,0.2,0.8,2.2,2.2,14.2,5.0,7.4,0.4,1.4,-0.5999999999999999,-0.8,0.2972972972972973,0.32894736842105265,-0.2,0
2023-09-02,Mechelen,Eupen,H,1.2,1.0,13.2,3.4,6.8,0.2,1.4,1.8,1.8,11.8,4.2,3.8,0.6,2.0,-0.6000000000000001,0.19999999999999996,0.23943661971830987,0.328125,-0.39999999999999997,0
2023-09-02,Standard,RWD Molenbeek,D,0.4,0.2,8.6,2.6,3.6,0.2,1.2,1.0,3.0,13.0,4.75,4.5,0.5,1.5,-0.30000000000000004,2.2,0.27083333333333337,0.3392857142857143,-0.3,1
2023-09-03,St. Gilloise,Antwerp,D,2.0,0.4,13.6,5.6,4.4,0.8,2.6,1.2,1.8,10.2,4.0,3.8,0.2,1.0,1.6,2.2,0.3835616438356164,0.35714285714285715,0.6000000000000001,1
2023-09-03,Genk,Anderlecht,D,1.4,1.4,11.6,5.2,3.6,0.4,1.2,2.0,1.8,14.4,5.2,4.4,0.4,1.2,0.0,-0.19999999999999996,0.41269841269841273,0.33766233766233766,0.0,1
2023-09-03,Charleroi,St Truiden,D,2.0,1.4,14.2,5.4,4.8,0.6,2.2,2.2,1.6,13.0,5.2,5.0,0.6,2.0,0.20000000000000018,0.0,0.3552631578947369,0.37142857142857144,0.0,1
2023-09-15,Westerlo,Antwerp,A,2.2,2.2,14.2,5.0,7.4,0.4,1.4,1.2,1.8,10.2,4.0,3.8,0.2,1.0,0.3999999999999999,0.6000000000000001,0.32894736842105265,0.35714285714285715,0.2,2
2023-09-16,RWD Molenbeek,Cercle Brugge,H,1.0,2.6,12.0,4.4,3.6,0.4,1.4,1.2,2.0,13.8,4.4,5.2,0.2,0.8,0.5999999999999999,-0.8,0.3384615384615385,0.2972972972972973,0.2,0
2023-09-16,St. Gilloise,Genk,A,2.0,0.4,13.6,5.6,4.4,0.8,2.6,1.4,1.4,11.6,5.2,3.6,0.4,1.2,1.4000000000000001,1.6,0.3835616438356164,0.41269841269841273,0.4,2
2023-09-16,Club Brugge,Charleroi,H,2.4,0.8,18.6,6.8,6.4,0.8,2.6,2.0,1.4,14.2,5.4,4.8,0.6,2.2,0.3999999999999999,0.9999999999999998,0.346938775510204,0.3552631578947369,0.20000000000000007,0
2023-09-17,Eupen,Standard,A,1.4,1.6,11.0,3.2,4.4,0.6,1.8,0.4,0.2,8.6,2.6,3.6,0.2,1.2,0.6000000000000001,-0.4000000000000002,0.26666666666666666,0.27083333333333337,0.39999999999999997,2
2023-09-17,Kortrijk,Anderlecht,D,2.0,1.2,11.6,4.2,4.8,0.6,2.0,2.0,1.8,14.4,5.2,4.4,0.4,1.2,0.8,0.6000000000000001,0.33333333333333337,0.33766233766233766,0.19999999999999996,1
2023-09-17,Oud-Heverlee Leuven,Gent,D,0.8,2.6,10.0,2.6,6.0,0.0,0.2,0.8,3.4,10.2,3.2,4.8,0.0,0.0,0.2,0.7999999999999996,0.23636363636363636,0.28571428571428575,0.0,1
2023-09-17,St Truiden,Mechelen,H,2.2,1.6,13.0,5.2,5.0,0.6,2.0,1.2,1.0,13.2,3.4,6.8,0.2,1.4,0.6000000000000001,0.40000000000000013,0.37142857142857144,0.23943661971830987,0.39999999999999997,0
2023-09-22,Standard,Westerlo,D,0.4,0.2,8.6,2.6,3.6,0.2,1.2,2.2,2.2,14.2,5.0,7.4,0.4,1.4,-0.19999999999999996,0.2,0.27083333333333337,0.32894736842105265,-0.2,1
2023-09-23,Charleroi,Kortrijk,H,2.0,1.4,14.2,5.4,4.8,0.6,2.2,2.0,1.2,11.6,4.2,4.8,0.6,2.0,0.20000000000000018,-0.19999999999999996,0.3552631578947369,0.33333333333333337,0.0,0
2023-09-23,Mechelen,Oud-Heverlee Leuven,A,1.2,1.0,13.2,3.4,6.8,0.2,1.4,0.8,2.6,10.0,2.6,6.0,0.0,0.2,1.2,2.0,0.23943661971830987,0.23636363636363636,0.2,2
2023-09-23,Antwerp,RWD Molenbeek,D,1.2,1.8,10.2,4.0,3.8,0.2,1.0,1.4,2.0,12.0,4.6,4.2,0.6,2.0,-1.0,0.0,0.35714285714285715,0.3538461538461538,-0.39999999999999997,1
2023-09-24,Genk,St Truiden,D,1.4,1.4,11.6,5.2,3.6,0.4,1.2,2.2,1.6,13.0,5.2,5.0,0.6,2.0,-0.8,-0.6000000000000001,0.41269841269841273,0.37142857142857144,-0.19999999999999996,1
2023-09-24,Cercle Brugge,St. Gilloise,A,1.2,2.0,13.8,4.4,5.2,0.2,0.8,2.0,0.4,13.6,5.6,4.4,0.8,2.6,-1.8,-2.4000000000000004,0.2972972972972973,0.3835616438356164,-0.6000000000000001,2
2023-09-24,Anderlecht,Club Brugge,D,2.0,1.8,14.4,5.2,4.4,0.4,1.2,2.4,0.8,18.6,6.8,6.4,0.8,2.6,-1.4000000000000001,-1.4,0.33766233766233766,0.346938775510204,-0.4,1
2023-09-24,Gent,Eupen,H,0.8,3.4,10.2,3.2,4.8,0.0,0.0,1.4,2.2,12.6,3.4,5.2,0.4,1.2,-1.2,-1.7999999999999994,0.28571428571428575,0.25,-0.4,0
2023-09-27,Antwerp,Gent,D,1.2,1.8,10.2,4.0,3.8,0.2,1.0,0.8,3.4,10.2,3.2,4.8,0.0,0.0,1.0,1.9999999999999996,0.35714285714285715,0.28571428571428575,0.2,1
2023-09-28,RWD Molenbeek,St. Gilloise,A,1.0,1.8,10.0,4.0,3.2,0.4,1.6,2.0,0.4,13.6,5.6,4.4,0.8,2.6,-1.0,-2.4000000000000004,0.36363636363636365,0.3835616438356164,-0.4,2
2023-09-28,Club Brugge,Genk,D,2.4,0.8,18.6,6.8,6.4,0.8,2.6,1.4,1.4,11.6,5.2,3.6,0.4,1.2,1.4000000000000001,1.5999999999999999,0.346938775510204,0.41269841269841273,0.4,1
2023-09-29,Kortrijk,Cercle Brugge,H,2.0,1.2,11.6,4.2,4.8,0.6,2.0,1.2,2.0,13.8,4.4,5.2,0.2,0.8,1.2,1.6,0.33333333333333337,0.2972972972972973,0.39999999999999997,0
2023-09-30,Eupen,Anderlecht,A,1.6,1.6,13.6,3.8,5.8,0.4,1.2,2.0,1.8,14.4,5.2,4.4,0.4,1.2,0.0,-0.19999999999999996,0.2602739726027397,0.33766233766233766,0.0,2
2023-09-30,Oud-Heverlee Leuven,Standard,A,0.8,2.6,10.0,2.6,6.0,0.0,0.2,0.4,0.2,8.6,2.6,3.6,0.2,1.2,-1.0,-2.0,0.23636363636363636,0.27083333333333337,-0.2,2
2023-09-30,Mechelen,Antwerp,D,1.2,1.0,13.2,3.4,6.8,0.2,1.4,1.2,1.8,10.2,4.0,3.8,0.2,1.0,0.3999999999999999,0.8,0.23943661971830987,0.35714285714285715,0.0,1
2023-10-01,St. Gilloise,Charleroi,H,2.0,0.4,13.6,5.6,4.4,0.8,2.6,2.0,1.4,14.2,5.4,4.8,0.6,2.2,0.3999999999999999,1.0,0.3835616438356164,0.3552631578947369,0.20000000000000007,0
2023-10-01,Genk,Westerlo,D,1.4,1.4,11.6,5.2,3.6,0.4,1.2,2.2,2.2,14.2,5.0,7.4,0.4,1.4,-0.19999999999999996,0.0,0.41269841269841273,0.32894736842105265,0.0,1
2023-10-01,Club Brugge,St Truiden,D,2.4,0.8,18.6,6.8,6.4,0.8,2.6,2.2,1.6,13.0,5.2,5.0,0.6,2.0,0.6000000000000001,0.9999999999999998,0.346938775510204,0.37142857142857144,0.20000000000000007,1
2023-10-01,RWD Molenbeek,Gent,D,1.2,2.4,8.4,3.8,2.4,0.2,1.0,0.8,3.4,10.2,3.2,4.8,0.0,0.0,1.0,1.3999999999999997,0.40425531914893614,0.28571428571428575,0.2,1
2023-10-06,Charleroi,RWD Molenbeek,H,2.0,1.4,14.2,5.4,4.8,0.6,2.2,1.2,1.2,8.4,3.8,2.6,0.2,1.2,1.0000000000000002,0.6000000000000001,0.3552631578947369,0.40425531914893614,0.39999999999999997,0
2023-10-07,Cercle Brugge,Oud-Heverlee Leuven,H,1.2,2.0,13.8,4.4,5.2,0.2,0.8,0.8,2.6,10.0,2.6,6.0,0.0,0.2,0.6000000000000001,1.0,0.2972972972972973,0.23636363636363636,0.2,0
2023-10-07,Westerlo,Kortrijk,H,2.2,2.2,14.2,5.0,7.4,0.4,1.4,2.0,1.2,11.6,4.2,4.8,0.6,2.0,-0.6000000000000001,-0.8,0.32894736842105265,0.33333333333333337,-0.19999999999999996,0
2023-10-07,Anderlecht,Mechelen,H,2.0,1.8,14.4,5.2,4.4,0.4,1.2,1.2,1.0,13.2,3.4,6.8,0.2,1.4,-0.19999999999999996,0.0,0.33766233766233766,0.23943661971830987,0.2,0
2023-10-08,Standard,Club Brugge,H,0.4,0.2,8.6,2.6,3.6,0.2,1.2,2.4,0.8,18.6,6.8,6.4,0.8,2.6,-1.4000000000000001,-1.4,0.27083333333333337,0.346938775510204,-0.6000000000000001,0
2023-10-08,Antwerp,Eupen,H,1.2,1.8,10.2,4.0,3.8,0.2,1.0,1.2,2.0,12.4,2.8,4.4,0.2,0.6,0.4,0.19999999999999996,0.35714285714285715,0.208955223880597,0.0,0
2023-10-08,Gent,Genk,D,0.8,3.4,10.2,3.2,4.8,0.0,0.0,1.4,1.4,11.6,5.2,3.6,0.4,1.2,-1.2,-2.5999999999999996,0.28571428571428575,0.41269841269841273,-0.4,1
2023-10-08,St Truiden,St. Gilloise,A,2.2,1.6,13.0,5.2,5.0,0.6,2.0,2.0,0.4,13.6,5.6,4.4,0.8,2.6,-0.6000000000000001,-1.0,0.37142857142857144,0.3835616438356164,-0.20000000000000007,2
2023-10-21,Kortrijk,Club Brugge,H,2.0,1.2,11.6,4.2,4.8,0.6,2.0,2.4,0.8,18.6,6.8,6.4,0.8,2.6,-0.6000000000000001,-0.7999999999999998,0.33333333333333337,0.346938775510204,-0.20000000000000007,0
2023-10-21,RWD Molenbeek,Westerlo,D,1.2,1.4,8.0,3.8,3.0,0.2,1.0,2.2,2.2,14.2,5.0,7.4,0.4,1.4,-0.3999999999999999,-0.19999999999999996,0.4222222222222222,0.32894736842105265,-0.2,1
2023-10-21,Charleroi,Antwerp,H,2.0,1.4,14.2,5.4,4.8,0.6,2.2,1.2,1.8,10.2,4.0,3.8,0.2,1.0,1.2000000000000002,1.2000000000000002,0.3552631578947369,0.35714285714285715,0.39999999999999997,0
2023-10-22,Genk,Mechelen,H,1.4,1.4,11.6,5.2,3.6,0.4,1.2,1.2,1.0,13.2,3.4,6.8,0.2,1.4,-0.19999999999999996,-0.19999999999999996,0.41269841269841273,0.23943661971830987,0.2,0
2023-10-22,Cercle Brugge,Gent,H,1.2,2.0,13.8,4.4,5.2,0.2,0.8,0.8,3.4,10.2,3.2,4.8,0.0,0.0,0.8,1.7999999999999996,0.2972972972972973,0.28571428571428575,0.2,0
2023-10-22,Standard,Anderlecht,H,0.4,0.2,8.6,2.6,3.6,0.2,1.2,2.0,1.8,14.4,5.2,4.4,0.4,1.2,0.0,5.551115123125783e-17,0.27083333333333337,0.33766233766233766,-0.2,0
2023-10-22,Oud-Heverlee Leuven,St Truiden,H,0.8,2.6,10.0,2.6,6.0,0.0,0.2,2.2,1.6,13.0,5.2,5.0,0.6,2.0,-1.8,-2.4000000000000004,0.23636363636363636,0.37142857142857144,-0.6,0
2023-10-27,St Truiden,RWD Molenbeek,H,2.2,1.6,13.0,5.2,5.0,0.6,2.0,1.0,1.4,8.4,4.0,3.4,0.0,0.6,1.4,1.0,0.37142857142857144,0.425531914893617,0.6,0
2023-10-28,Mechelen,Cercle Brugge,A,1.2,1.0,13.2,3.4,6.8,0.2,1.4,1.2,2.0,13.8,4.4,5.2,0.2,0.8,0.5999999999999999,1.0,0.23943661971830987,0.2972972972972973,0.0,2
2023-10-28,Eupen,Charleroi,H,1.0,3.2,9.4,2.4,3.6,0.0,0.0,2.0,1.4,14.2,5.4,4.8,0.6,2.2,-2.2,-2.8000000000000003,0.23076923076923075,0.3552631578947369,-0.6,0
2023-10-28,Anderlecht,Oud-Heverlee Leuven,H,2.0,1.8,14.4,5.2,4.4,0.4,1.2,0.8,2.6,10.0,2.6,6.0,0.0,0.2,1.0,2.0,0.33766233766233766,0.23636363636363636,0.4,0
